Unnamed: 0,ID,Name,Sex,Age,NOC,Team,Sport,Event,Medal,Year,Season,Height,Weight,Games,City,region,notes
176,1439675,AGHAYEV Rafael,Male,36.0,AZE,Azerbaijan,Karate,Men's Kumite -75kg,Silver,2020,Summer,,,2020 Summer,Tokyo,Azerbaijan,
177,1350943,AGIOMOR Ekerekeme,Male,26.0,NGR,Nigeria,Wrestling,Men's Freestyle 86kg,,2020,Summer,,,2020 Summer,Tokyo,Nigeria,
178,1343119,AGIURGIUCULESE Alexandra,Female,20.0,ITA,Italy,Rhythmic Gymnastics,Individual All-Around,,2020,Summer,,,2020 Summer,Tokyo,Italy,
179,1365542,AGRALI Yavuz,Male,29.0,TUR,Turkey,Athletics,Men's Marathon,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
180,1331268,AGREBI Omar,Male,28.0,TUN,Tunisia,Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Tunisia,
181,1305637,AGRUSTI Andrea,Male,25.0,ITA,Italy,Athletics,Men's 50km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Italy,
182,1338146,AGUIAR Mayra,Female,30.0,BRA,Brazil,Judo,Women -78 kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Brazil,
183,1338146,AGUIAR Mayra,Female,30.0,BRA,Brazil,Judo,Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Brazil,
184,1309993,AGUILAR Ali,Female,25.0,USA,United States,Baseball/Softball,Softball Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
185,1312416,AGUILAR Andres,Male,24.0,CHI,Chile,Archery,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Chile,
186,1410772,AGUILAR Evelis Jazmin,Female,28.0,COL,Colombia,Athletics,Women's Heptathlon,,2020,Summer,,,2020 Summer,Tokyo,Colombia,
187,1314322,AGUINAGALDE AQUIZU Julen,Male,38.0,ESP,Spain,Handball,Men Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Spain,
188,1300068,AGUIRRE Eduardo,Male,23.0,MEX,Mexico,Football,Men Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Mexico,
189,1300069,AGUIRRE Erick,Male,24.0,MEX,Mexico,Football,Men Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Mexico,
190,1325893,AGUIRRE Unai,Male,19.0,ESP,Spain,Water Polo,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Spain,
191,1300377,AGUNDEZ GARCIA Gabriela,Female,21.0,MEX,Mexico,Diving,Women's 10m Platform,,2020,Summer,,,2020 Summer,Tokyo,Mexico,
192,1300377,AGUNDEZ GARCIA Gabriela,Female,21.0,MEX,Mexico,Diving,Women's Synchronised 10m Platform Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Mexico,
193,1416756,AH TONG Marion Faustino,Male,21.0,SAM,Samoa,Boxing,Men's Welter (63-69kg),,2020,Summer,,,2020 Summer,Tokyo,Samoa,
194,1458086,AHMAD Muhammad Isa,Male,23.0,BRU,Brunei,Swimming,Men's 100m Breaststroke,,2020,Summer,,,2020 Summer,Tokyo,Brunei,
195,1484596,AHMED Aiman,Male,20.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
196,1284031,AHMED ALI YUSUF Abdulla Essa,Male,18.0,BRN,Bahrain,Swimming,Men's 100m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
197,1365210,AHMED Enas,Female,32.0,EGY,Egypt,Wrestling,Women's Freestyle 68kg,,2020,Summer,,,2020 Summer,Tokyo,Egypt,
198,1349787,AHMED Junayna,Female,18.0,BAN,Bangladesh,Swimming,Women's 50m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Bangladesh,
199,1301071,AHMED Mohamed,Male,28.0,BRN,Bahrain,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
200,1432365,AHMED Mohammed,Male,30.0,CAN,Canada,Athletics,Men's 5000m,Silver,2020,Summer,,,2020 Summer,Tokyo,Canada,
201,1432365,AHMED Mohammed,Male,30.0,CAN,Canada,Athletics,"Men's 10,000m",,2020,Summer,,,2020 Summer,Tokyo,Canada,
202,1296546,AHMED Samaa,Female,23.0,EGY,Egypt,Canoe Sprint,Women's Kayak Single 200m,,2020,Summer,,,2020 Summer,Tokyo,Egypt,
203,1296546,AHMED Samaa,Female,23.0,EGY,Egypt,Canoe Sprint,Women's Kayak Single 500m,,2020,Summer,,,2020 Summer,Tokyo,Egypt,
204,1342177,AHN Joonsoo,Male,23.0,KOR,South Korea,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,South Korea,
205,1314572,AHOUANWANOU Odile,Female,30.0,BEN,Benin,Athletics,Women's Heptathlon,,2020,Summer,,,2020 Summer,Tokyo,Benin,
206,1325204,AHOURE Murielle,Female,33.0,CIV,Ivory Coast,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,Ivory Coast,
207,1364403,AHSAN Mohammad,Male,33.0,INA,Indonesia,Badminton,Men's Doubles Team,,2020,Summer,,,2020 Summer,Tokyo,Indonesia,
208,1348704,AHSINGER Nicole,Female,23.0,USA,United States,Trampoline Gymnastics,Women,,2020,Summer,,,2020 Summer,Tokyo,USA,
209,1468589,AHYE Michelle-Lee,Female,29.0,TTO,Trinidad and Tobago,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,Trinidad,
210,1468589,AHYE Michelle-Lee,Female,29.0,TTO,Trinidad and Tobago,Athletics,Women's 4 x 100m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Trinidad,
211,1310756,AI Yanhan,Female,19.0,CHN,China,Swimming,Women's 4 x 100m Freestyle Relay Team,,2020,Summer,,,2020 Summer,Tokyo,China,
212,1347429,AICARDI Matteo,Male,35.0,ITA,Italy,Water Polo,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Italy,
213,1285948,AICOBOAE Vlad,Male,27.0,ROU,Romania,Rowing,Men's Eight Team,,2020,Summer,,,2020 Summer,Tokyo,Romania,
214,1333386,AIGNER Hannes,Male,32.0,GER,Germany,Canoe Slalom,Men's Kayak,Bronze,2020,Summer,,,2020 Summer,Tokyo,Germany,
215,1287096,AILINCAI Adriana,Female,22.0,ROU,Romania,Rowing,Women's Pair Team,,2020,Summer,,,2020 Summer,Tokyo,Romania,
216,1432046,AIMABLE Steven,Male,22.0,SEN,Senegal,Swimming,Men's 100m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Senegal,
217,1303794,AINAGULOV Mirambek,Male,27.0,KAZ,Kazakhstan,Wrestling,Men's Greco-Roman 60kg,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
218,1380567,AIOANI Marian,Male,21.0,ROU,Romania,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Romania,
219,1320668,AISAH Windy Cantika,Female,19.0,INA,Indonesia,Weightlifting,Women's 49kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Indonesia,
220,1377687,AIT DAOUD Kamel,Male,36.0,ALG,Algeria,Rowing,Lightweight Men's Double Sculls Team,,2020,Summer,,,2020 Summer,Tokyo,Algeria,
221,1436405,AIT OUAGRAM Zied,Male,32.0,MAR,Morocco,Wrestling,Men's Greco-Roman 77kg,,2020,Summer,,,2020 Summer,Tokyo,Morocco,
222,1334960,AIT SAID Samir,Male,31.0,FRA,France,Artistic Gymnastics,Men's Rings,,2020,Summer,,,2020 Summer,Tokyo,France,
223,1468795,AITCHISON Holly,Female,23.0,GBR,Great Britain,Rugby Sevens,Women Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
224,1447822,AIZAWA Akira,Male,24.0,JPN,Japan,Athletics,"Men's 10,000m",,2020,Summer,,,2020 Summer,Tokyo,Japan,
225,1432366,AJOMALE Bolade,Male,25.0,CAN,Canada,Athletics,Men's 4 x 100m Relay Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Canada,
226,1313636,AKAHO Himawari,Female,22.0,JPN,Japan,Basketball,Women Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Japan,
227,1382412,AKGUL Taha,Male,30.0,TUR,Turkey,Wrestling,Men's Freestyle 125kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
228,1340688,AKGUN Omer,Male,39.0,TUR,Turkey,Shooting,10m Air Rifle Men,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
229,1340688,AKGUN Omer,Male,39.0,TUR,Turkey,Shooting,50m Rifle 3 Positions Men,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
230,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Russia,
231,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's Vault,,2020,Summer,,,2020 Summer,Tokyo,Russia,
232,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's Uneven Bars,,2020,Summer,,,2020 Summer,Tokyo,Russia,
233,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's Balance Beam,,2020,Summer,,,2020 Summer,Tokyo,Russia,
234,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Russia,
235,1406265,AKHAIMOVA Liliia,Female,24.0,ROC,Russia,Artistic Gymnastics,Women's Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Russia,
236,1425601,AKHMADIEV Ildar,Male,21.0,TJK,Tajikistan,Athletics,Men's 100m,,2020,Summer,,,2020 Summer,Tokyo,Tajikistan,
237,1304038,AKHMETOVA Tatyana,Female,35.0,KAZ,Kazakhstan,Wrestling,Women's Freestyle 53kg,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
238,1304897,AKHTAR Muhammad Khalil,Male,37.0,PAK,Pakistan,Shooting,25m Rapid Fire Pistol Men,,2020,Summer,,,2020 Summer,Tokyo,Pakistan,
239,1431094,AKIMENKO Mikhail,Male,25.0,ROC,Russia,Athletics,Men's High Jump,,2020,Summer,,,2020 Summer,Tokyo,Russia,
240,1298721,AKINRADEWO Foluke,Female,33.0,USA,United States,Volleyball,Women Team,Gold,2020,Summer,,,2020 Summer,Tokyo,USA,
241,1402282,AKINYI Elizabeth,Female,27.0,KEN,Kenya,Boxing,Women's Welter (64-69kg),,2020,Summer,,,2020 Summer,Tokyo,Kenya,
242,1337608,AKKUS Mihrac,Male,21.0,TUR,Turkey,Judo,Men -60 kg,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
243,1336872,AKMAL Nurul,Female,28.0,INA,Indonesia,Weightlifting,Women's +87kg,,2020,Summer,,,2020 Summer,Tokyo,Indonesia,
244,1464986,AKMATALIEV Ernazar,Male,23.0,KGZ,Kyrgyzstan,Wrestling,Men's Freestyle 65kg,,2020,Summer,,,2020 Summer,Tokyo,Kyrgyzstan,
245,1466958,AKMENS Roberts,Male,25.0,LAT,Latvia,Canoe Sprint,Men's Kayak Single 200m,,2020,Summer,,,2020 Summer,Tokyo,Latvia,
246,1366204,AKOZ Simge Sebnem,Female,30.0,TUR,Turkey,Volleyball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
247,1325285,AKTAS Ugur,Male,25.0,TUR,Turkey,Karate,Men's Kumite +75kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
248,1317651,AL ADAWI Issa Samir Hamed,Male,22.0,OMA,Oman,Swimming,Men's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Oman,
249,1432338,AL AHRACH Ali,Male,37.0,MAR,Morocco,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Morocco,
250,1432338,AL AHRACH Ali,Male,37.0,MAR,Morocco,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Morocco,
251,1726457,AL ALAWI Mazoon,Female,23.0,OMA,Oman,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,Oman,
252,1483809,AL BAWWAB Yazan,Male,21.0,PLE,Palestine,Swimming,Men's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Palestine,
253,1413045,AL FAIHAN Abdulrahman,Male,35.0,KUW,Kuwait,Shooting,Trap Men,,2020,Summer,,,2020 Summer,Tokyo,Kuwait,
254,1726458,AL HARTHI Barakat,Male,33.0,OMA,Oman,Athletics,Men's 100m,,2020,Summer,,,2020 Summer,Tokyo,Oman,
255,1283036,AL KHAFAJI Mohammed,Male,27.0,IRQ,Iraq,Rowing,Men's Single Sculls,,2020,Summer,,,2020 Summer,Tokyo,Iraq,
256,1726455,AL KHATRI Hamed,Male,36.0,OMA,Oman,Shooting,50m Rifle 3 Positions Men,,2020,Summer,,,2020 Summer,Tokyo,Oman,
257,1478070,AL MANWARI Bashair Obaid,Female,24.0,QAT,Qatar,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,Qatar,
258,1485422,AL OBAIDI Aker,Male,21.0,EOR,Refugee Olympic Team,Wrestling,Men's Greco-Roman 67kg,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
259,1413060,AL RASHEDI Mansour,Male,36.0,KUW,Kuwait,Shooting,Skeet Men,,2020,Summer,,,2020 Summer,Tokyo,Kuwait,
260,1312942,AL RUMAIHI Mohammed,Male,32.0,QAT,Qatar,Shooting,Trap Men,,2020,Summer,,,2020 Summer,Tokyo,Qatar,
261,1284554,AL YAARI Ahmed,Male,21.0,YEM,Yemen,Athletics,Men's 400m,,2020,Summer,,,2020 Summer,Tokyo,Yemen,
262,1484575,AL YASSIN Mazen Moutan,Male,25.0,KSA,Saudi Arabia,Athletics,Men's 400m,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
263,1285959,ALAKHVERDOVI Sakhil,Male,22.0,GEO,Georgia,Boxing,Men's Fly (48-52kg),,2020,Summer,,,2020 Summer,Tokyo,Georgia,
264,1300472,ALAME Haimro,Male,31.0,ISR,Israel,Athletics,Men's Marathon,,2020,Summer,,,2020 Summer,Tokyo,Israel,
265,1283546,ALAMIAN Nima,Male,28.0,IRI,Iran,Table Tennis,Men's Singles,,2020,Summer,,,2020 Summer,Tokyo,Iran,
266,1484616,ALAMRI Abdulelah,Male,24.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
267,1469722,ALARIE Elissa,Female,35.0,CAN,Canada,Rugby Sevens,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
268,1354668,ALARZA Fernando,Male,30.0,ESP,Spain,Triathlon,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Spain,
269,1354668,ALARZA Fernando,Male,30.0,ESP,Spain,Triathlon,Mixed Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Spain,
270,1302052,ALBA CASTILLO Rafael Yunier,Male,27.0,CUB,Cuba,Taekwondo,Men +80kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Cuba,
271,1360544,ALBARRACIN Matias,Male,41.0,ARG,Argentina,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Argentina,
272,1360544,ALBARRACIN Matias,Male,41.0,ARG,Argentina,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Argentina,
273,1484643,ALBAWARDI Zaid,Male,24.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
274,1337614,ALBAYRAK Vedat,Male,28.0,TUR,Turkey,Judo,Men -81 kg,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
275,1467332,ALBERS Felice,Female,21.0,NED,Netherlands,Hockey,Women Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
276,1361689,ALBERTARRIO Agustina,Female,28.0,ARG,Argentina,Hockey,Women Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Argentina,
277,1337826,ALBICY Andrew,Male,31.0,FRA,France,Basketball,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,France,
278,1357263,ALBRECHT Samuel,Male,39.0,BRA,Brazil,Sailing,Mixed Multihull - Nacra 17 Foiling Team,,2020,Summer,,,2020 Summer,Tokyo,Brazil,
279,1484595,ALBRIKAN Feras,Male,21.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
280,1484608,ALBUKHARI Amin,Male,24.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
281,1484585,ALDABBAGH Yasmeen,Female,23.0,KSA,Saudi Arabia,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
282,1485460,ALDASS Sanda,Female,31.0,EOR,Refugee Olympic Team,Judo,Women -57 kg,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
283,1485460,ALDASS Sanda,Female,31.0,EOR,Refugee Olympic Team,Judo,Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
284,1484617,ALDAWSARI Khalifah,Male,22.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
285,1484602,ALDAWSARI Salem,Male,29.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
286,1348937,ALDERSEY Olympia,Female,29.0,AUS,Australia,Rowing,Women's Eight Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
287,1355321,ALEGRE BIOSCA David,Male,36.0,ESP,Spain,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Spain,
288,1436775,ALEKSANDROVA Ekaterina,Female,26.0,ROC,Russia,Tennis,Women's Singles,,2020,Summer,,,2020 Summer,Tokyo,Russia,
289,1285137,ALEKSANDROVA Kseniia,Female,20.0,UZB,Uzbekistan,Rhythmic Gymnastics,Group All-Around Team,,2020,Summer,,,2020 Summer,Tokyo,Uzbekistan,
290,1280236,ALEKSANYAN Artur,Male,29.0,ARM,Armenia,Wrestling,Men's Greco-Roman 97kg,Silver,2020,Summer,,,2020 Summer,Tokyo,Armenia,
291,1344655,ALEKSIC Maja,Female,24.0,SRB,Serbia,Volleyball,Women Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Serbia,
292,1344167,ALEKSIC Milan,Male,35.0,SRB,Serbia,Water Polo,Men Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Serbia,
293,1449831,ALEKSIIVA Maryna,Female,20.0,UKR,Ukraine,Artistic Swimming,Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Ukraine,
294,1449830,ALEKSIIVA Vladyslava,Female,20.0,UKR,Ukraine,Artistic Swimming,Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Ukraine,
295,1351151,ALEMANNO Maria Grazia,Female,30.0,ITA,Italy,Weightlifting,Women's 59kg,,2020,Summer,,,2020 Summer,Tokyo,Italy,
296,1449986,ALEMU Habitam,Female,24.0,ETH,Ethiopia,Athletics,Women's 800m,,2020,Summer,,,2020 Summer,Tokyo,Ethiopia,
297,1334910,ALESSIO Simone,Male,21.0,ITA,Italy,Taekwondo,Men -80kg,,2020,Summer,,,2020 Summer,Tokyo,Italy,
298,1432991,ALEXANDER Kayla,Female,30.0,CAN,Canada,Basketball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
299,1318418,ALEXANDRI Anna-Maria,Female,23.0,AUT,Austria,Artistic Swimming,Duet Team,,2020,Summer,,,2020 Summer,Tokyo,Austria,
300,1318419,ALEXANDRI Eirini,Female,23.0,AUT,Austria,Artistic Swimming,Duet Team,,2020,Summer,,,2020 Summer,Tokyo,Austria,
301,1364351,ALEXIUSSON Agnes,Female,25.0,SWE,Sweden,Boxing,Women's Light (57-60kg),,2020,Summer,,,2020 Summer,Tokyo,Sweden,
302,1301111,ALEXUC CIURARIU Alin,Male,31.0,ROU,Romania,Wrestling,Men's Greco-Roman 130kg,,2020,Summer,,,2020 Summer,Tokyo,Romania,
303,1847924,ALFADHEL Abdulrahman,Male,27.0,KUW,Kuwait,Rowing,Men's Single Sculls,,2020,Summer,,,2020 Summer,Tokyo,Kuwait,
304,1484631,ALFARAJ Salman,Male,32.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
305,1436390,ALFONSO DOMINGUEZ Loren Berto,Male,26.0,AZE,Azerbaijan,Boxing,Men's Light Heavy (75-81kg),Bronze,2020,Summer,,,2020 Summer,Tokyo,Azerbaijan,
306,1484600,ALGHANNAM Khalid,Male,20.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
307,1436053,ALGOTSSON OSTHOLT Sara,Female,46.0,SWE,Sweden,Equestrian,Eventing Team,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
308,1436053,ALGOTSSON OSTHOLT Sara,Female,46.0,SWE,Sweden,Equestrian,Eventing Individual,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
309,1484598,ALHAMDDAN Abdullah,Male,21.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
310,1720601,ALHAMMADI Mohamed,Male,30.0,UAE,United Arab Emirates,Athletics,Men's 100m,,2020,Summer,,,2020 Summer,Tokyo,United Arab Emirates,
311,1484633,ALHASSAN Ali,Male,24.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
312,1464939,ALHASSANE Ismael,Male,27.0,NIG,Niger,Judo,Men -66 kg,,2020,Summer,,,2020 Summer,Tokyo,Niger,
313,1344884,ALHINDAWI Odai Riyad Adel,Male,30.0,JOR,Jordan,Boxing,Men's Light Heavy (75-81kg),,2020,Summer,,,2020 Summer,Tokyo,Jordan,
314,1888436,ALHUMAYD Mahmoud Mohammed S,Male,27.0,KSA,Saudi Arabia,Weightlifting,Men's 73kg,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
315,1300498,ALI Ali Merza,Male,33.0,BRN,Bahrain,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
316,1301048,ALI Hasan,Male,23.0,BRN,Bahrain,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
317,1361576,ALI Laila,Female,20.0,EGY,Egypt,Artistic Swimming,Duet Team,,2020,Summer,,,2020 Summer,Tokyo,Egypt,
318,1361576,ALI Laila,Female,20.0,EGY,Egypt,Artistic Swimming,Team,,2020,Summer,,,2020 Summer,Tokyo,Egypt,
319,1301080,ALI Mohamed,Male,34.0,BRN,Bahrain,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
320,1301212,ALI Mohamed,Male,31.0,BRN,Bahrain,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Bahrain,
321,1440694,ALI MOHAMED Souhra,Female,26.0,DJI,Djibouti,Athletics,Women's 1500m,,2020,Summer,,,2020 Summer,Tokyo,Djibouti,
322,1323727,ALI Ramla Said Ahmed,Female,31.0,SOM,Somalia,Boxing,Women's Feather (54-57kg),,2020,Summer,,,2020 Summer,Tokyo,Somalia,
323,1428663,ALI Selin,Female,19.0,BUL,Bulgaria,Shooting,Trap Women,,2020,Summer,,,2020 Summer,Tokyo,Bulgaria,
324,1485427,ALI ZADA Masomah,Female,25.0,EOR,Refugee Olympic Team,Cycling Road,Women's Individual Time Trial,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
325,1402384,ALIEV Mourad,Male,26.0,FRA,France,Boxing,Men's Super Heavy (+91kg),,2020,Summer,,,2020 Summer,Tokyo,France,
326,1485464,ALIKAJ Ahmad,Male,30.0,EOR,Refugee Olympic Team,Judo,Men -73 kg,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
327,1485464,ALIKAJ Ahmad,Male,30.0,EOR,Refugee Olympic Team,Judo,Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
328,1431722,ALIMURADOVA Laman,Female,16.0,AZE,Azerbaijan,Rhythmic Gymnastics,Group All-Around Team,,2020,Summer,,,2020 Summer,Tokyo,Azerbaijan,
329,1351462,ALINE,Female,32.0,BRA,Brazil,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Brazil,
330,1428817,ALIPOV Alexey,Male,46.0,ROC,Russia,Shooting,Trap Men,,2020,Summer,,,2020 Summer,Tokyo,Russia,
331,1428817,ALIPOV Alexey,Male,46.0,ROC,Russia,Shooting,Trap Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Russia,
332,1484541,ALIREZA Husein,Male,27.0,KSA,Saudi Arabia,Rowing,Men's Single Sculls,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
333,1437010,ALIYEV Haji,Male,30.0,AZE,Azerbaijan,Wrestling,Men's Freestyle 65kg,Silver,2020,Summer,,,2020 Summer,Tokyo,Azerbaijan,
334,1436363,ALIYEV Tayfur,Male,24.0,AZE,Azerbaijan,Boxing,Men's Feather (52-57kg),,2020,Summer,,,2020 Summer,Tokyo,Azerbaijan,
335,1367533,ALIZADEH Dara,Male,27.0,BER,Bermuda,Rowing,Men's Single Sculls,,2020,Summer,,,2020 Summer,Tokyo,Bermuda,
336,1485479,ALIZADEH ZENOORIN Kimia,Female,23.0,EOR,Refugee Olympic Team,Taekwondo,Women -57kg,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
337,1283226,AL-KAABI Fatimah Abbas Waheeb,Female,21.0,IRQ,Iraq,Shooting,10m Air Pistol Women,,2020,Summer,,,2020 Summer,Tokyo,Iraq,
338,1304882,ALKANA Antonio,Male,31.0,RSA,South Africa,Athletics,Men's 110m Hurdles,,2020,Summer,,,2020 Summer,Tokyo,South Africa,
339,1306266,AL-KANJARI Amur Salim Ramadhan,Male,20.0,OMA,Oman,Weightlifting,Men's 81kg,,2020,Summer,,,2020 Summer,Tokyo,Oman,
340,1344469,ALKASBEH Obada Mohammad Mustafa,Male,27.0,JOR,Jordan,Boxing,Men's Light (57-63kg),,2020,Summer,,,2020 Summer,Tokyo,Jordan,
341,1484401,ALKHADRAWI Ali,Male,24.0,KSA,Saudi Arabia,Table Tennis,Men's Singles,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
342,1484603,ALKHULAIF Ayman,Male,24.0,KSA,Saudi Arabia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Saudi Arabia,
343,1401959,ALLEMAND Julie,Female,25.0,BEL,Belgium,Basketball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Belgium,
344,1328278,ALLEN Bec,Female,28.0,AUS,Australia,Basketball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
345,1281886,ALLEN Bertram,Male,26.0,IRL,Ireland,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
346,1281886,ALLEN Bertram,Male,26.0,IRL,Ireland,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
347,1469587,ALLEN Devon,Male,26.0,USA,United States,Athletics,Men's 110m Hurdles,,2020,Summer,,,2020 Summer,Tokyo,USA,
348,1460472,ALLEN Nathon,Male,25.0,JAM,Jamaica,Athletics,Men's 400m,,2020,Summer,,,2020 Summer,Tokyo,Jamaica,
349,1460472,ALLEN Nathon,Male,25.0,JAM,Jamaica,Athletics,Men's 4 x 400m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Jamaica,
