Medal,Event,ID,Sport,Name,Sex,NOC,Team,Height,Weight,Age,City,Year,Season,notes,Games,region
,,1546122,,SIBIRTSEV Ilya,Male,UZB,Uzbekistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uzbekistan
,,1546132,,KUMARI Deepika,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1546133,,KAUR Bhajan,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1546200,,BHAKAT Ankita,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1546314,,MYALIN Igor,Male,UZB,Uzbekistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uzbekistan
,,1546614,,ZANOTTI Fabrizio,Male,PAR,Paraguay,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1546621,,NARVAEZ Gabriela,Female,PAR,Paraguay,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
Silver,Men -81 kg,1546651,Judo,GRIGALASHVILI Tato,Male,GEO,Georgia,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Georgia
,,1546662,,INSFRAN Javier,Male,PAR,Paraguay,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1546670,,VALIENTE AMARILLA Michelle Sharon,Female,PAR,Paraguay,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1546675,,POLETTI Giuliana,Female,PAR,Paraguay,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1546687,,CASTRO BURGOS Cecilia,Female,ESP,Spain,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Spain
,,1546688,,CEREZO IGLESIAS Adriana,Female,ESP,Spain,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Spain
,,1546696,,PEREZ POLO Javier,Male,ESP,Spain,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Spain
,,1546697,,VICENTE YUNTA Adrian,Male,ESP,Spain,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Spain
,,1546749,,SADIKU Donjeta,Female,KOS,Kosovo,167.0,0.0,,Paris,2024,Summer,,2024 Summer,Kosovo
,,1546985,,BATHILY Astan Katherine Feghe,Female,CIV,Ivory Coast,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1547004,,KNIGHT-WISDOM Yona,Male,JAM,Jamaica,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1547098,,NATARAJ Srihari,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1547119,,MORGAN Sophia Frances,Female,FIJ,Fiji,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Fiji
,,1547131,,DESINGHU Dhinidhi,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1547690,,IDOWU Saheed,Male,CGO,Republic of Congo,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Republic of Congo
,,1547764,,HIEBERT Xenia,Female,PAR,Paraguay,166.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1547788,,ALMIRON Cesar,Male,PAR,Paraguay,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Paraguay
,,1547814,,SABINO Steven,Male,MOZ,Mozambique,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Mozambique
Silver,Men's Quadruple Sculls,1547863,Rowing,CHIUMENTO Luca,Male,ITA,Italy,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Italy
,,1547865,,GOBBI Stefania,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547866,,GUERRA Clara,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
Silver,Lightweight Men's Double Sculls,1547870,Rowing,OPPO Stefano,Male,ITA,Italy,0.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,Italy
Silver,Men's Quadruple Sculls,1547871,Rowing,PANIZZA Andrea,Male,ITA,Italy,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Italy
Silver,Lightweight Men's Double Sculls,1547873,Rowing,SOARES Gabriel,Male,ITA,Italy,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Italy
,,1547875,,VICINO Giuseppe,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547876,,ABBAGNALE Vincenzo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547877,,BUMBACA Veronica,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547891,,VERITA' Davide,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547892,,FRIGERIO Jacopo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547893,,GAETANI LISEO Emanuele,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547894,,MONDELLI Elisa,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547895,,MONFRECOLA Salvatore,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547896,,PIETRA CAPRINA Leonardo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547897,,ROCEK Aisha,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547898,,TERRAZZI Silvia,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547899,,ABAGNALE Giovanni,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547901,,CODATO Giovanni,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547902,,COMINI Davide,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547905,,di MAURO Gennaro Alberto,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547906,,LODO Matteo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547910,,SARTORI Matteo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547911,,de FILIPPIS Linda,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547912,,DELLA VALLE Matteo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547913,,FAELLA Alessandra,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1547914,,GNATTA Alice,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1548262,,JOHANNES Helalia,Female,NAM,Namibia,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Namibia
,,1548337,,McPHERSON Stephenie Ann,Female,JAM,Jamaica,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1548352,,NELSON Kemba,Female,JAM,Jamaica,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1548381,,GBAGBI Ruth,Female,CIV,Ivory Coast,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
Bronze,Men +80kg,1548401,Taekwondo,CISSE Cheick Sallah,Male,CIV,Ivory Coast,0.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1548402,,ORTIZ Alondra,Female,CRC,Costa Rica,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Costa Rica
,,1548409,,VEGA Alberto,Male,CRC,Costa Rica,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Costa Rica
,,1548482,,AZCARRAGA Andres,Male,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1548514,,KIPLIMO Jacob,Male,UGA,Uganda,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
,,1548516,,CHELANGAT Mercyline,Female,UGA,Uganda,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
,,1548527,,CHELANGAT Sarah,Female,UGA,Uganda,161.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
,,1548538,,GIRMAY Biniam,Male,ERI,Eritrea,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Eritrea
,,1548543,,MEREDOVA Valentina,Female,TKM,Turkmenistan,160.0,0.0,,Paris,2024,Summer,,2024 Summer,Turkmenistan
,,1548804,,LIPARTELIANI Eteri,Female,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
Gold,Men -90 kg,1548817,Judo,BEKAURI Lasha,Male,GEO,Georgia,0.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Georgia
,,1548824,,SOMKHISHVILI Sophio,Female,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1548829,,SHAVDATUASHVILI Lasha,Male,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1548845,,GEGA Luiza,Female,ALB,Albania,161.0,0.0,,Paris,2024,Summer,,2024 Summer,Albania
,,1548852,,EL ALLAOUI Majdouline,Female,MAR,Morocco,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1548857,,ABAKAROV Zelimkhan,Male,ALB,Albania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Albania
Silver,Men's Canoe Double 500m,1548868,Canoe Sprint,TACCHINI Carlo,Male,ITA,Italy,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Italy
Silver,Men's Canoe Double 500m,1548871,Canoe Sprint,CASADEI Gabriele,Male,ITA,Italy,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,Italy
,,1548928,,PARDAYEVA Maysa,Female,TKM,Turkmenistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Turkmenistan
,,1548933,,NIKOLOVA Stiliana,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1548934,,TUSHISHVILI Guram,Male,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1548935,,RAHIMOV Serdar,Male,TKM,Turkmenistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Turkmenistan
,,1548941,,MARGVELASHVILI Vazha,Male,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
Silver,Individual All-Around,1548948,Rhythmic Gymnastics,KALEYN Boryana,Female,BUL,Bulgaria,0.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1548949,,ED DOGHMY Achraf,Male,MAR,Morocco,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1548954,,ASKILASHVILI Eter,Female,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1548958,,REEVES Dean,Male,MAR,Morocco,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1548976,,IVANOVA Sofia,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1548985,,PETROVA Kamelia,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1548999,,STOYANOV Rachel,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1549016,,MINEVSKA Magdalina,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1549023,,VASILEVA Margarita,Female,BUL,Bulgaria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bulgaria
,,1549030,,SALUKVADZE Nino,Female,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1549041,,ABDELMOULA Jawad,Male,MAR,Morocco,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1549335,,TSERAKH Hanna,Female,AIN,Belarus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Belarus
,,1549386,,BIN DALLAH Mohammed,Male,LBA,Libya,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Libya
,,1549446,,ABICHA Mohammed,Male,MAR,Morocco,193.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1549548,,ELGRAOUI Zouheir,Male,MAR,Morocco,197.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1549970,,MORALES Yeziel,Male,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1549971,,ROMANO Kristen Elena,Female,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550000,,CAMPOS Rafa,Male,PUR,Puerto Rico,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550005,,AFANADOR Brian,Male,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550006,,GONZALEZ Daniel,Male,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550011,,DIAZ Adriana,Female,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550025,,PAGAN India,Female,PUR,Puerto Rico,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550027,,HOLLINGSHED Mya,Female,PUR,Puerto Rico,193.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550028,,ROSADO Pamela,Female,PUR,Puerto Rico,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550031,,GUIRANTES Arella,Female,PUR,Puerto Rico,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550032,,BENITEZ Jacqueline,Female,PUR,Puerto Rico,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550035,,JONES Brianna,Female,PUR,Puerto Rico,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550037,,FRANCO Hugo,Male,CUB,Cuba,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cuba
,,1550042,,MELENDEZ Tayra,Female,PUR,Puerto Rico,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550045,,SAN ANTONIO Trinity,Female,PUR,Puerto Rico,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550051,,QUINONES Isalys,Female,PUR,Puerto Rico,191.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550067,,BOLAT Ebru,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550072,,BOGDAN Ana,Female,ROU,Romania,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550074,,CRISTIAN Jaqueline Adina,Female,ROU,Romania,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550075,,NICULESCU Monica,Female,ROU,Romania,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550088,,GANDIA Adrian,Male,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550089,,PEREZ Maria,Female,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1550108,,ESSABAI Ahmed,Male,LBA,Libya,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Libya
Bronze,Men's Greco-Roman 87kg,1550116,Wrestling,BELENIUK Zhan,Male,UKR,Ukraine,0.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,Ukraine
Silver,Men's Greco-Roman 67kg,1550119,Wrestling,NASIBOV Parviz,Male,UKR,Ukraine,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Ukraine
Silver,Women's 49kg,1550148,Weightlifting,CAMBEI Mihaela Valentina,Female,ROU,Romania,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550150,,PAUL Georges Julien,Male,MRI,Mauritius,182.0,0.0,,Paris,2024,Summer,,2024 Summer,Mauritius
,,1550154,,TOMA Loredana Elena,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Silver,Women -52 kg,1550162,Judo,KRASNIQI Distria,Female,KOS,Kosovo,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Kosovo
,,1550164,,GJAKOVA Nora,Female,KOS,Kosovo,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Kosovo
Bronze,Women -63 kg,1550167,Judo,FAZLIU Laura,Female,KOS,Kosovo,0.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Kosovo
,,1550168,,KUKA Loriana,Female,KOS,Kosovo,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Kosovo
,,1550169,,GJAKOVA Akil,Male,KOS,Kosovo,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Kosovo
Bronze,Women's Floor Exercise,1550170,Artistic Gymnastics,BARBOSU Ana,Female,ROU,Romania,0.0,0.0,18.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550174,,COSMAN Lilia,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550176,,GHIGOARTA Amalia,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Bronze,Men's 63.5kg,1550184,Boxing,GURULI Lasha,Male,GEO,Georgia,178.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Georgia
,,1550186,,MANECA-VOINEA Sabrina,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550192,,PREDA Andreea,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550218,,SAWADOGO Faysal,Male,BUR,Burkina Faso,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Burkina Faso
,,1550219,,FITI Scott James,Male,FSM,Micronesia,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Micronesia
,,1550221,,LIMTIACO Tasi,Male,FSM,Micronesia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Micronesia
,,1550227,,AWANG Mohd Azizulhasni,Male,MAS,Malaysia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Malaysia
,,1550228,,SAHROM Muhammad Shah Firdaus,Male,MAS,Malaysia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Malaysia
,,1550233,,AMIT Amit,Male,IND,India,157.0,0.0,,Paris,2024,Summer,,2024 Summer,India
Silver,Men's Javelin Throw,1550250,Athletics,CHOPRA Neeraj,Male,IND,India,186.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,India
,,1550264,,MUNTEAN Andrei-Vasile,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550271,,NISHANT DEV,Male,IND,India,175.0,0.0,,Paris,2024,Summer,,2024 Summer,India
Gold,Women's Eight,1550285,Rowing,ADAM Adriana,Female,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
Silver,Women's Pair,1550289,Rowing,ANGHEL Roxana,Female,ROU,Romania,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550289,Rowing,ANGHEL Roxana,Female,ROU,Romania,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550294,Rowing,BERES Amalia,Female,ROU,Romania,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Romania
Bronze,Men's Canoe Single 1000m,1550295,Canoe Sprint,TARNOVSCHI Serghei,Male,MDA,Republic of Moldova,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Moldova
,,1550300,,OLARASU Maria,Female,MDA,Republic of Moldova,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Moldova
Silver,Women's Double Sculls,1550303,Rowing,BODNAR Ancuta,Female,ROU,Romania,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550303,Rowing,BODNAR Ancuta,Female,ROU,Romania,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550307,,COCIU Daniela,Female,MDA,Republic of Moldova,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Moldova
,,1550309,,NIKHAT Zareen,Female,IND,India,170.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1550313,,PREETI,Female,IND,India,170.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1550324,,CIOTAU Emanuela Ioana,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550326,,JAISMINE,Female,IND,India,174.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1550327,,KHIEW Hoe Yean,Male,MAS,Malaysia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Malaysia
,,1550329,,CIRES Patricia,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Silver,Lightweight Women's Double Sculls,1550384,Rowing,COZMIUC Ionela Livia,Female,ROU,Romania,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550432,,BORGOHAIN Lovlina,Female,IND,India,177.0,0.0,,Paris,2024,Summer,,2024 Summer,India
Gold,Women's Eight,1550437,Rowing,LEHACI Maria,Female,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550531,,MOROSAN Ioana Madalina,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550542,Rowing,PETREANU Victoria Stefania,Female,ROU,Romania,0.0,0.0,21.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550544,,DOGUE Marvin,Male,GER,Germany,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Germany
,,1550546,,LIEBIG Fabian,Male,GER,Germany,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Germany
,,1550551,,ZILLEKENS Annika,Female,GER,Germany,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Germany
,,1550553,,LANGREHR Rebecca,Female,GER,Germany,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Germany
Silver,Women's Double Sculls,1550560,Rowing,RADIS Simona,Female,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550560,Rowing,RADIS Simona,Female,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550630,Rowing,RUSU Maria Magdalena,Female,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550644,,UNGUREANU Alexandra,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Silver,Lightweight Women's Double Sculls,1550661,Rowing,van GRONINGEN Gianina Elena,Female,ROU,Romania,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Romania
Silver,Women's Pair,1550789,Rowing,VRINCEANU Ioana,Female,ROU,Romania,0.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,Romania
Gold,Women's Eight,1550789,Rowing,VRINCEANU Ioana,Female,ROU,Romania,0.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,Romania
,,1550806,,ADAM Constantin,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1550815,,KUSHITASHVILI Georgii,Male,GEO,Georgia,190.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1550831,,GRESHAM Zackary,Male,GRN,Grenada,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Grenada
,,1550881,,SCHEMBRI Kruz,Male,ISV,"Virgin Islands, US",0.0,0.0,,Paris,2024,Summer,,2024 Summer,"Virgin Islands, US"
,,1550974,,CRACIUN Nicolae,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
Gold,Men's Kayak Single,1550975,Canoe Slalom,de GENNARO Giovanni,Male,ITA,Italy,0.0,0.0,32.0,Paris,2024,Summer,,2024 Summer,Italy
,,1550977,,HORN Stefanie,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1550978,,IVALDI Raffaello,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1550980,,BERTONCELLI Marta,Female,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1551050,,ABBADINI Yumin,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1551051,,BARTOLINI Nicola,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1551052,,CASALI Lorenzo Minh,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1551057,,MACCHIATI Mario,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
,,1551058,,MACCHINI Carlo,Male,ITA,Italy,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Italy
Gold,Women's Balance Beam,1551061,Artistic Gymnastics,D'AMATO Alice,Female,ITA,Italy,0.0,0.0,21.0,Paris,2024,Summer,,2024 Summer,Italy
Silver,Women's Team,1551061,Artistic Gymnastics,D'AMATO Alice,Female,ITA,Italy,0.0,0.0,21.0,Paris,2024,Summer,,2024 Summer,Italy
,,1551121,,BRAVO YOUNG Roman Guillermo,Male,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1551123,,GOMEZ Austin Klee,Male,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1551159,,FAHMI Muhd Azeem,Male,MAS,Malaysia,181.0,0.0,,Paris,2024,Summer,,2024 Summer,Malaysia
,,1551169,,BAZADZE Sandro,Male,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1551175,,ARTENI Florin,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1551177,,BAITOC Bogdan,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1551178,,BEJAN Sergiu Vasile,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1551180,,BERARIU Stefan Constantin,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1551184,,CHIRUTA Mihai,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Gold,Men's Double Sculls,1551186,Rowing,CORNEA Andrei Sebastian,Male,ROU,Romania,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Romania
,,1551188,,COZMIUC Marius Vasile,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1551190,,DANCIU Laurentiu,Male,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
Gold,Men's Double Sculls,1551238,Rowing,ENACHE Marian Florian,Male,ROU,Romania,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Romania
,,1551246,,BEIQI Hana,Female,KOS,Kosovo,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Kosovo
,,1551249,,MOUTTAKI Yasmine,Female,MAR,Morocco,155.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1551270,,GOLOVINA Luba,Female,GEO,Georgia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Georgia
,,1551283,,BERTAL Widad,Female,MAR,Morocco,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
